weekday,dayofyear,timeslot,timeofday,grid,solar,zenith,DHI,DNI,GHI,Temp,minute,Wind,consumption,hour_angle_omega,declination_angle_delta,elevation_alpha,azimuth,DirHI,supervised_prediction,unsup_solar,load,Cloud,Dew,Wind,Water,hum,Press,Surface Albedo,dis_load
1,140,37,9,-31.271,37.298,41.695,258.5,242.5,434,22.9,15,0,6.027,-0.74592056,0.347817388,0.843083267,1.900047096,133.9948741,28.19904327,31.74238254,0.47138254,3,16.5,0.2,2.8,0.6735,974,0.16,0.47138254
1,140,38,9,-29.362,35.411,39.09,269,71,324,23.1,30,0,6.049,-0.68047056,0.347817388,0.8885492,1.965145654,40.77932971,22.10412788,29.83784399,0.475843986,3,16.5,0.2,2.8,0.6654,974,0.16,0.47584399
1,140,39,9,-27.359,35.112,36.63,261.5,56.5,306.5,23.25,45,0,7.753,-0.61502056,0.347817388,0.9314844,2.035389813,33.55279602,21.06661987,27.83930543,0.480305432,3,16.5,0.2,2.8,0.6588,974,0.16,0.48030543
1,140,40,10,-31.678,41.759,34.17,254,42,289,23.4,0,0,10.081,-0.54957056,0.347817388,0.9744196,2.11374871,25.71484754,19.96681976,32.16276688,0.484766879,3,16.5,0.2,2.8,0.6509,974,0.16,0.48476688
1,140,41,10,-32.456,42.279,31.955,308,98,392.5,23.45,15,0,9.823,-0.48412056,0.347817388,1.013078733,2.198257372,61.53070254,26.23279762,32.94522833,0.489228325,3,16.5,0.2,2.8,0.647,974,0.16,0.48922833
1,140,42,10,-38.577,46.796,29.74,362,154,496,23.5,30,0,8.219,-0.41867056,0.347817388,1.051737867,2.295497665,98.94994406,32.4080162,39.07068977,0.493689771,3,16.5,0.2,2.8,0.647,974,0.16,0.49368977
1,140,43,10,-35.741,44.809,27.895,390,201.5,569,23.55,45,0,9.068,-0.35322056,0.347817388,1.083939267,2.398415288,131.7845583,36.47618866,36.23915122,0.498151218,4,16.5,0.2,2.8,0.6425,974,0.16,0.49815122
1,140,44,11,-30.31,36.943,26.05,418,249,642,23.6,0,0,6.633,-0.28777056,0.347817388,1.116140667,2.52223176,165.5414503,40.49607086,40.16930501,9.859305014,7,16.5,0.2,2.8,0.6425,974,0.16,9.85930501
1,140,45,11,-31.767,36.803,24.775,436,210.5,627,23.55,15,0,5.036,-0.22232056,0.347817388,1.138393667,2.643137871,141.4331672,39.93928146,39.62138369,7.85438369,7,16.5,0.2,2.8,0.6425,974,0.16,7.85438369
1,140,46,11,-37.421,42.614,23.5,454,172,612,23.5,30,0,5.193,-0.15687056,0.347817388,1.160646667,2.801407916,116.723544,39.31882477,39.02032865,1.599328649,7,16.5,0.2,2.8,0.6463,974,0.16,1.59932865
1,140,47,11,-35.264,43.81,22.99,432.5,206,622.5,23.45,45,0,8.546,-0.09142056,0.347817388,1.169547867,2.920270871,140.3323163,39.67707062,39.32473598,4.06073598,7,16.2,0.2,2.8,0.6362,974,0.16,4.06073598
1,140,48,12,-41.587,49.854,22.48,411,240,633,23.4,0,0,8.267,-0.02597056,0.347817388,1.178449067,3.141592654,164.1049062,40.00860977,45.2812104,3.694210396,4,16.2,0.2,2.8,0.6401,974,0.16,3.6942104
1,140,49,12,-36.275,43.943,22.845,408,245,634,23.3,15,0,7.668,0.03947944,0.347817388,1.1720786,3.302892999,167.0787514,40.0416832,39.60268481,3.327684811,7,16.2,0.2,2.7,0.6439,974,0.16,3.32768481
1,140,50,12,-40.916,46.419,23.21,405,250,635,23.2,30,0,5.503,0.10492944,0.347817388,1.165708133,3.407982932,170.0275141,40.05744553,46.75988626,5.843886261,7,16.2,0.2,2.7,0.6478,974,0.16,5.84388626
1,140,51,12,-37.342,43.216,24.365,404,170,559.5,23.05,45,0,5.874,0.17037944,0.347817388,1.145549533,3.574456964,114.5958679,36.15896606,45.70208771,8.360087712,8,15.8,0.2,2.7,0.6374,974,0.16,8.36008771
1,140,52,13,-36.034,45.242,25.52,403,90,484,22.9,0,0,9.208,0.23582944,0.347817388,1.125390933,3.696788762,60.10224336,32.24488831,46.91028916,10.87628916,6,15.8,0.2,2.7,0.6412,974,0.16,10.87628916
1,140,53,13,-21.423,32.32,27.28,413,139,535.5,22.6,15,0,10.897,0.30127944,0.347817388,1.094673067,3.826107142,91.41975144,35.10408783,34.81549061,13.39249061,7,15.8,0.2,2.7,0.6529,974,0.16,13.39249061
1,140,54,13,-24.814,33.339,29.04,423,188,587,22.3,30,0,8.525,0.36672944,0.347817388,1.0639552,3.932164425,121.6301453,37.81440353,37.44711835,12.63311835,7,15.8,0.2,2.6,0.6649,974,0.16,12.63311835
1,140,55,13,-21.098,26.234,31.205,396,231.5,593,22,45,0,5.136,0.43217944,0.347817388,1.026168733,4.033574417,146.5249195,37.85820389,37.43709178,16.33909178,7,15.3,0.2,2.6,0.6563,974,0.16,16.33909178
1,140,56,14,-14.633,23.593,33.37,369,275,599,21.7,0,0,8.96,0.49762944,0.347817388,0.988382267,4.120974015,169.9504306,37.759758,37.29365989,22.66065989,7,15.3,0.2,2.6,0.6684,974,0.16,22.66065989
1,140,57,14,-11.662,22.304,35.79,354.5,306,602,21.4,15,0,10.642,0.56307944,0.347817388,0.9461452,4.202087073,183.6806996,37.73106003,37.24281483,25.58081483,7,15.3,0.2,2.5,0.6807,974,0.16,25.58081483
1,140,58,14,-25.318,30.97,38.21,340,337,605,21.1,30,0,5.652,0.62852944,0.347817388,0.903908133,4.27441713,195.9503988,37.56261826,37.06296418,11.74496418,7,15.3,0.2,2.5,0.6933,974,0.16,11.74496418
1,140,59,14,-20.707,25.976,40.795,332,236,513.5,20.75,45,0,5.269,0.69397944,0.347817388,0.858791267,4.341495536,132.2118034,32.70138168,32.36271617,11.65571617,7,14.8,0.2,2.5,0.69,974,0.16,11.65571617
1,140,60,15,-15.311,20.987,43.38,324,135,422,20.4,0,0,5.676,0.75942944,0.347817388,0.8136744,4.402890123,72.60889566,28.07120323,27.87917755,12.56817755,8,14.8,0.2,2.5,0.7028,974,0.16,12.56817755
1,140,61,15,-2.108,16.763,46.06,297,101.5,368.5,20.1,15,0,14.655,0.82487944,0.347817388,0.766899467,4.460285914,52.11927892,24.84412384,24.71130653,22.60330653,7,14.8,0.2,2.4,0.716,974,0.16,22.60330653
1,140,62,15,4.116,13.93,48.74,270,68,315,19.8,30,0,18.046,0.89032944,0.347817388,0.720124533,4.513960873,33.18494764,21.70295906,21.6210023,25.7370023,6,14.8,0.2,2.4,0.7301,975,0.16,25.7370023
1,140,63,15,3.995,14.111,51.475,244,118.5,316,19.55,45,0,18.106,0.95577944,0.347817388,0.672389667,4.564797172,54.61835529,21.32203484,21.22122742,25.21622742,7,14.2,0.2,2.4,0.7161,975,0.16,25.21622742
1,140,64,16,0.611,15.505,54.21,218,169,317,19.3,0,0,16.116,1.02122944,0.347817388,0.6246548,4.613183556,73.13725074,20.64642334,20.5467133,21.1577133,7,14.2,0.2,2.3,0.7251,975,0.16,21.1577133
1,140,65,16,0.308,11.335,56.97,159.5,96.5,215,18.9,15,0,11.643,1.08667944,0.347817388,0.5764836,4.659629477,38.92410692,14.25512314,14.22050318,14.52850318,3,14.2,0.2,2.3,0.7433,975,0.16,14.52850318
1,140,66,16,2.431,8.602,59.73,101,24,113,18.5,30,0,11.033,1.15212944,0.347817388,0.5283124,4.704493599,8.952399507,8.085472107,8.082549991,10.51354999,3,14.2,0.2,2.3,0.7621,975,0.16,10.51354999
1,140,67,16,4.85,7.108,62.485,98.5,50,120.5,18.1,45,0,11.958,1.21757944,0.347817388,0.480228467,4.748116928,17.09332705,8.363168716,8.370714762,13.22071476,3,13.3,0.2,2.2,0.7345,975,0.16,13.22071476
1,140,68,17,5.153,7.532,65.24,96,76,128,17.7,0,0,12.685,1.28302944,0.347817388,0.432144533,4.790788635,23.55438898,8.463218689,8.494489061,13.64748906,3,13.3,0.2,2.2,0.7532,975,0.16,13.64748906
1,140,69,17,4.457,8.245,67.975,97.5,209,170,17.25,15,0,12.702,1.34847944,0.347817388,0.384409667,4.832774695,57.99934839,10.10277557,10.24399691,14.70099691,3,13.3,0.2,2.2,0.7731,976,0.16,14.70099691
1,140,70,17,12.305,8.136,70.71,99,342,212,16.8,30,0,20.441,1.41392944,0.347817388,0.3366748,4.874286076,83.60508086,10.81070423,11.13336149,23.43836149,1,13.3,0.2,2.1,0.7979,976,0.16,23.43836149
1,140,71,17,13.834,4.051,73.4,74.5,249.5,150,16.35,45,0,17.885,1.47937944,0.347817388,0.289725333,4.915570778,52.74676315,7.239265919,7.550796104,21.3847961,3,11.9,0.2,2.1,0.753,976,0.16,21.3847961
1,140,72,18,13.003,2.429,76.09,50,157,88,15.9,0,0,15.432,1.54482944,0.347817388,0.242775867,4.956770044,27.92944102,4.256210327,4.501640572,17.50464057,1,11.9,0.2,2,0.7732,977,0.16,17.50464057
1,140,73,18,10.366,1.29,78.71,40.5,121,66,15.9,15,0,11.656,1.61027944,0.347817388,0.197048133,4.998130527,17.52973322,2.998984337,3.225511924,13.59151192,3,11.9,0.2,2,0.7732,977,0.16,13.59151192
1,140,74,18,9.888,0.619,81.33,31,85,44,15.9,30,0,10.507,1.67572944,0.347817388,0.1513204,5.039739611,9.481770877,1.995468497,2.181155216,12.06915522,3,11.9,0.2,2,0.7732,977,0.16,12.06915522
1,140,75,18,11.69,0.318,83.845,21.5,55.5,29,14.9,45,0,12.008,1.74117944,0.347817388,0.107425267,5.081841293,4.403474797,1.209499478,1.349088997,13.039089,3,11.9,0.2,2,0.7732,977,0.16,13.039089
1,140,76,19,10.348,0.073,86.36,12,26,14,13.9,0,0,10.421,1.80662944,0.347817388,0.063530133,5.124486265,1.221497702,0.625747323,0.699827413,11.04782741,3,10.3,0.2,1.8,0.7887,978,0.16,11.04782741
1,140,77,19,11.292,0.012,88.925,7,15,8,13.5,15,0,11.304,1.87207944,0.347817388,0.018762333,5.167839147,0.208249681,0.313603938,0.36114806,11.65314806,3,10.3,0.2,1.8,0.8095,978,0.16,11.65314806
1,140,78,19,11.673,0.011,91.49,2,4,2,13.1,30,0,11.684,1.93752944,0.347817388,-0.026005467,5.212142901,-0.076967505,0.079803452,0.093758521,11.76675852,3,10.3,0.2,1.7,0.8308,978,0.16,11.76675852
1,140,79,19,12.025,0.012,93.835,1,2,1,12.75,45,0,12.037,2.00297944,0.347817388,-0.066933533,5.257475139,-0.098987678,0.033261199,0.040880134,12.06588013,1,8.9,0.2,1.7,0.7707,979,0.16,12.06588013
1,140,80,20,12.375,0.013,96.18,0,0,0,12.4,0,0,12.388,2.06842944,0.347817388,-0.1078616,5.304020584,0,0,0,12.375,0,8.9,0.2,1.6,0.7911,979,0.16,12.375
1,140,81,20,13.809,0.007,98.375,0,0,0,12.1,15,0,13.816,2.13387944,0.347817388,-0.146171667,5.351751595,0,0,0,13.809,4,8.9,0.2,1.6,0.8068,979,0.16,13.809
1,140,82,20,18.973,0.007,100.57,0,0,0,11.8,30,0,18.98,2.19932944,0.347817388,-0.184481733,5.401043564,0,0,0,18.973,4,8.9,0.2,1.6,0.8229,979,0.16,18.973
1,140,83,20,19.923,0.007,102.585,0,0,0,11.5,45,0,19.93,2.26477944,0.347817388,-0.2196502,5.451589761,0,0,0,19.923,4,7.7,0.2,1.6,0.7734,979,0.16,19.923
1,140,84,21,19.192,0.01,104.6,0,0,0,11.2,0,0,19.202,2.33022944,0.347817388,-0.254818667,5.504081846,0,0,0,19.192,4,7.7,0.2,1.5,0.7896,980,0.16,19.192
1,140,85,21,14.263,0.014,106.405,0,0,0,10.95,15,0,14.277,2.39567944,0.347817388,-0.286321933,5.557751428,0,0,0,14.263,4,7.7,0.2,1.5,0.8002,980,0.16,14.263
1,140,86,21,11.306,0.013,108.21,0,0,0,10.7,30,0,11.319,2.46112944,0.347817388,-0.3178252,5.613816561,0,0,0,11.306,4,7.7,0.2,1.5,0.8162,980,0.16,11.306
1,140,87,21,7.605,0.009,109.765,0,0,0,10.4,45,0,7.614,2.52657944,0.347817388,-0.344965133,5.670686942,0,0,0,7.605,4,6.6,0.2,1.5,0.773,980,0.16,7.605
1,140,88,22,5.769,0.008,111.32,0,0,0,10.1,0,0,5.777,2.59202944,0.347817388,-0.372105067,5.73048379,0,0,0,5.769,4,6.6,0.2,1.5,0.7886,980,0.16,5.769
1,140,89,22,5.158,0.008,112.59,0,0,0,9.8,15,0,5.166,2.65747944,0.347817388,-0.3942708,5.790335388,0,0,0,5.158,4,6.6,0.2,1.4,0.8046,980,0.16,5.158
1,140,90,22,5.211,0.008,113.86,0,0,0,9.5,30,0,5.219,2.72292944,0.347817388,-0.416436533,5.853815266,0,0,0,5.211,4,6.6,0.2,1.4,0.8209,980,0.16,5.211
1,140,91,22,5.74,0.008,114.805,0,0,0,9.25,45,0,5.748,2.78837944,0.347817388,-0.432929933,5.915791325,0,0,0,5.74,4,5.5,0.2,1.4,0.7736,980,0.16,5.74
1,140,92,23,5.533,0.008,115.75,0,0,0,9,0,0,5.541,2.85382944,0.347817388,-0.449423333,5.982377051,0,0,0,5.533,4,5.5,0.2,1.4,0.7893,980,0.16,5.533
1,140,93,23,5.276,0.008,116.345,0,0,0,8.75,15,0,5.284,2.91927944,0.347817388,-0.459808067,6.044523569,0,0,0,5.276,4,5.5,0.2,1.3,0.8054,980,0.16,5.276
1,140,94,23,5.058,0.008,116.94,0,0,0,8.5,30,0,5.066,2.98472944,0.347817388,-0.4701928,6.112769216,0,0,0,5.058,4,5.5,0.2,1.3,0.8164,980,0.16,5.058
1,140,95,23,5.049,0.008,117.16,0,0,0,8.25,45,0,5.057,3.05017944,0.347817388,-0.474032533,6.166763802,0,0,0,5.049,4,4.8,0.2,1.3,0.7912,980,0.16,5.049
2,141,0,0,4.543,0.008,117.38,0,0,0,8,0,0,4.551,-3.16757056,0.351479073,-0.477872267,0.017648875,0,0,0,4.543,4,4.8,0.2,1.3,0.802,980,0.16,4.543
2,141,1,0,4.056,0.008,117.22,0,0,0,7.85,15,0,4.064,-3.10212056,0.351479073,-0.475079733,0.061827059,0,0,0,4.056,4,4.8,0.2,1.3,0.8138,981,0.16,4.056
2,141,2,0,5.509,0.008,117.06,0,0,0,7.7,30,0,5.517,-3.03667056,0.351479073,-0.4722872,0.115822631,0,0,0,5.509,4,4.8,0.2,1.3,0.8194,981,0.16,5.509
2,141,3,0,5.398,0.008,116.52,0,0,0,7.5,45,0,5.406,-2.97122056,0.351479073,-0.4628624,0.188851708,0,0,0,5.398,4,4.6,0.2,1.2,0.8195,981,0.16,5.398
2,141,4,1,4.784,0.008,115.98,0,0,0,7.3,0,0,4.792,-2.90577056,0.351479073,-0.4534376,0.252246361,0,0,0,4.784,4,4.6,0.2,1.2,0.8308,981,0.16,4.784
2,141,5,1,4.495,0.008,115.09,0,0,0,7.25,15,0,4.503,-2.84032056,0.351479073,-0.437904133,0.32063227,0,0,0,4.495,4,4.6,0.2,1.2,0.8308,981,0.16,4.495
2,141,6,1,4.522,0.008,114.2,0,0,0,7.2,30,0,4.53,-2.77487056,0.351479073,-0.422370667,0.38344423,0,0,0,4.522,4,4.6,0.2,1.2,0.8365,981,0.16,4.522
2,141,7,1,3.771,0.008,112.98,0,0,0,7.1,45,0,3.779,-2.70942056,0.351479073,-0.4010776,0.448110734,0,0,0,3.771,4,4.7,0.2,1.2,0.8456,981,0.16,3.771
2,141,8,2,4.196,0.008,111.76,0,0,0,7,0,0,4.204,-2.64397056,0.351479073,-0.379784533,0.508716738,0,0,0,4.196,4,4.7,0.2,1.2,0.8514,981,0.16,4.196
2,141,9,2,4.593,0.008,110.245,0,0,0,6.95,15,0,4.601,-2.57852056,0.351479073,-0.353342733,0.569493059,0,0,0,4.593,4,4.7,0.2,1.1,0.8572,981,0.16,4.593
2,141,10,2,4.517,0.008,108.73,0,0,0,6.9,30,0,4.525,-2.51307056,0.351479073,-0.326900933,0.627087778,0,0,0,4.517,4,4.7,0.2,1.1,0.8572,981,0.16,4.517
2,141,11,2,4.386,0.009,106.965,0,0,0,6.8,45,0,4.395,-2.44762056,0.351479073,-0.2960958,0.683918594,0,0,0,4.386,4,4.7,0.2,1.1,0.8665,981,0.16,4.386
2,141,12,3,5.19,0.009,105.2,0,0,0,6.7,0,0,5.199,-2.38217056,0.351479073,-0.265290667,0.738206628,0,0,0,5.19,4,4.7,0.2,1.1,0.8725,981,0.16,5.19
2,141,13,3,4.291,0.009,103.215,0,0,0,6.6,15,0,4.3,-2.31672056,0.351479073,-0.2306458,0.791371113,0,0,0,4.291,4,4.7,0.2,1.1,0.8785,981,0.16,4.291
2,141,14,3,5.186,0.009,101.23,0,0,0,6.5,30,0,5.195,-2.25127056,0.351479073,-0.196000933,0.842475681,0,0,0,5.186,0,4.7,0.2,1.1,0.8845,981,0.16,5.186
2,141,15,3,5.959,0.009,99.06,0,0,0,6.4,45,0,5.968,-2.18582056,0.351479073,-0.1581272,0.892317729,0,0,0,5.959,0,4.6,0.2,1,0.8845,981,0.16,5.959
2,141,16,4,5.67,0.009,96.89,0,0,0,6.3,0,0,5.679,-2.12037056,0.351479073,-0.120253467,0.940511409,0,0,0,5.67,0,4.6,0.2,1,0.8915,982,0.16,5.67
2,141,17,4,4.549,0.012,94.565,0,0,0,6.35,15,0,4.561,-2.05492056,0.351479073,-0.079674467,0.987489574,0,0,0,4.549,0,4.6,0.2,1,0.8854,982,0.16,4.549
2,141,18,4,5.416,0.018,92.24,0,0,0,6.4,30,0,5.434,-1.98947056,0.351479073,-0.039095467,1.033182416,0,0,0,5.416,0,4.6,0.2,1,0.8854,982,0.16,5.416
2,141,19,4,6.855,0.077,89.675,10.5,90,15,6.4,45,0,6.932,-1.92402056,0.351479073,0.005672333,1.077811676,0.377775374,0,0.16826923,7.02326923,0,4.4,0.2,1,0.8714,982,0.16,7.02326923
2,141,20,5,7.827,0.482,87.11,21,180,30,6.4,0,0,8.309,-1.85857056,0.351479073,0.050440133,1.121406872,6.715777193,0,0.971254134,8.798254134,0,4.4,0.2,1,0.8714,982,0.16,8.798254134
2,141,21,5,6.251,1.249,84.62,31,301.5,64.5,6.8,15,0,7.5,-1.79312056,0.351479073,0.093898933,1.164240731,20.91901883,0.660648823,2.323582611,8.574582611,0,4.4,0.2,1,0.8479,982,0.16,8.574582611
2,141,22,5,3.863,2.27,82.13,41,423,99,7.2,30,0,6.133,-1.72767056,0.351479073,0.137357733,1.206484965,42.86064409,2.294808388,4.483851313,8.346851313,0,4.4,0.2,1,0.825,982,0.16,8.346851313
2,141,23,5,5.82,2.972,79.52,47.5,503.5,142.5,7.55,45,0,8.792,-1.66222056,0.351479073,0.182910933,1.248169701,67.77140641,4.522084236,6.951639382,12.77163938,0,4.1,0.2,1,0.7877,982,0.16,12.77163938
2,141,24,6,10.138,4.52,76.91,54,584,186,7.9,0,0,14.658,-1.59677056,0.351479073,0.228464133,1.289549584,97.87638916,7.309221745,9.914815036,20.05281504,0,4.1,0.2,1,0.7666,982,0.16,20.05281504
2,141,25,6,3.983,6.971,74.23,62,602,226,8.35,15,0,10.954,-1.53132056,0.351479073,0.275239067,1.330703037,121.0712237,10.22267342,12.68929156,16.67229156,0,4.1,0.2,1,0.7461,982,0.16,16.67229156
2,141,26,6,0.025,9.535,71.55,70,620,266,8.8,30,0,9.56,-1.46587056,0.351479073,0.322014,1.371878843,145.1999603,13.19262505,15.5069364,15.5319364,0,4.1,0.2,1,0.7213,982,0.16,15.5319364
2,141,27,6,-2.528,10.48,68.82,85.5,607,304,9.25,45,0,7.952,-1.40042056,0.351479073,0.3696616,1.413198959,162.2886943,16.30408669,18.34936129,15.82136129,2,3.5,0.2,1,0.6748,983,0.16,15.82136129
2,141,28,7,-5.423,14.371,66.09,101,594,342,9.7,0,0,8.948,-1.33497056,0.351479073,0.4173092,1.454917656,178.1545648,19.23195457,21.02149175,15.59849175,0,3.5,0.2,1,0.6526,983,0.16,15.59849175
2,141,29,7,-12.424,22.931,63.335,89,705.5,410,10.1,15,0,10.507,-1.26952056,0.351479073,0.465393133,1.497227447,234.2915246,22.7232151,24.59829107,12.17429107,0,3.5,0.2,1.1,0.6354,983,0.16,12.17429107
2,141,30,7,-17.391,26.544,60.58,77,817,478,10.5,30,0,9.153,-1.20407056,0.351479073,0.513477067,1.54039259,296.975065,26.79244995,28.67488633,11.28388633,0,3.5,0.2,1.1,0.6187,983,0.16,11.28388633
2,141,31,7,-18.483,28.125,57.82,93.5,782.5,508,10.9,45,0,9.642,-1.13862056,0.351479073,0.561648267,1.584683897,308.3915944,29.4093399,30.95661429,12.47361429,0,3.5,0.2,1.1,0.6018,983,0.16,12.47361429
2,141,32,8,-21.831,31.369,55.06,110,748,538,11.3,0,0,9.538,-1.07317056,0.351479073,0.609819467,1.630421567,317.0116849,31.70388794,32.94791401,11.11691401,0,3.5,0.2,1.1,0.5861,983,0.16,11.11691401
2,141,33,8,-19.269,30.031,52.315,98,818,600,11.7,15,0,10.762,-1.00772056,0.351479073,0.657728867,1.677963219,370.044885,35.08254623,36.18973137,16.92073137,0,3.5,0.2,1.1,0.5708,983,0.16,16.92073137
2,141,34,8,-23.119,32.55,49.57,86,888,662,12.1,30,0,9.431,-0.94227056,0.351479073,0.705638267,1.727768849,426.1553367,38.65433502,39.59228622,16.47328622,0,3.5,0.2,1.1,0.556,983,0.16,16.47328622
2,141,35,8,-32.608,38.748,46.87,99,868.5,691.5,12.45,45,0,6.14,-0.87682056,0.351479073,0.752762267,1.780256842,439.3796952,40.82489777,41.50304743,8.895047425,0,3.9,0.2,1.1,0.5627,983,0.16,8.89504743
2,141,36,9,-36.308,41.393,44.17,112,849,721,12.8,0,0,5.085,-0.81137056,0.351479073,0.799886267,1.836197768,450.6363522,42.76804352,43.20952306,6.901523058,0,3.9,0.2,1.1,0.5481,983,0.16,6.90152306
2,141,37,9,-34.344,39.735,41.565,124.5,833,746.5,13.1,15,0,5.391,-0.74592056,0.351479073,0.8453522,1.895891818,461.2084225,44.57094955,44.79848606,10.45448606,0,3.9,0.2,1.1,0.5375,983,0.16,10.45448606
2,141,38,9,-35.534,40.408,38.96,137,817,772,13.4,30,0,4.874,-0.68047056,0.351479073,0.890818133,1.960811951,470.1132041,46.1831131,46.21671939,10.68271939,0,3.9,0.2,1.1,0.5271,983,0.16,10.68271939
2,141,39,9,-40.115,45.103,36.495,146.5,811.5,798,13.7,45,0,4.988,-0.61502056,0.351479073,0.9338406,2.030917239,482.7560328,47.81335449,47.67048388,7.555483876,0,4.4,0.2,1.1,0.5345,983,0.16,7.55548388
2,141,40,10,-38.396,42.944,34.03,156,806,824,14,0,0,4.548,-0.54957056,0.351479073,0.976863067,2.109134728,494.2972312,49.30194092,48.99732061,10.60132061,1,4.4,0.2,1.1,0.5243,983,0.16,10.60132061
2,141,41,10,-33.277,37.669,31.805,144.5,842,860.5,14.2,15,0,4.392,-0.48412056,0.351479073,1.015696733,2.193620812,529.5232644,51.13552475,50.66680532,17.38980532,0,4.4,0.2,1.1,0.5175,983,0.16,17.38980532
2,141,42,10,-41.734,46.366,29.58,133,878,897,14.4,30,0,4.632,-0.41867056,0.351479073,1.0545304,2.290901418,565.0410256,52.92762375,52.29570918,10.56170918,0,4.4,0.2,1.1,0.5109,983,0.16,10.56170918
2,141,43,10,-43.841,50.107,27.73,119.5,910,925.5,14.65,45,0,6.266,-0.35322056,0.351479073,1.086819067,2.393801714,596.0608829,54.26168442,53.47582964,9.634829639,0,4.6,0.2,1.1,0.5086,983,0.16,9.63482964
2,141,44,11,-42.68,51.231,25.88,106,942,954,14.9,0,0,8.551,-0.28777056,0.351479073,1.119107733,2.517601419,627.1707802,55.53258514,54.59642105,11.91642105,0,4.6,0.2,1.1,0.5021,983,0.16,11.91642105
2,141,45,11,-41.073,50.253,24.595,101,956,970.5,15.05,15,0,9.18,-0.22232056,0.351479073,1.141535267,2.638852864,643.2564759,56.32069397,55.26218837,14.18918837,0,4.6,0.2,1.1,0.4989,983,0.16,14.18918837
2,141,46,11,-40.47,50.887,23.31,96,970,987,15.2,30,0,10.417,-0.15687056,0.351479073,1.1639628,2.797605734,659.2120218,57.01982498,55.84316824,15.37316824,0,4.6,0.2,1.1,0.4925,983,0.16,15.37316824
2,141,47,11,-38.781,52.399,22.795,97,969.5,991,15.3,45,0,13.618,-0.09142056,0.351479073,1.172951267,2.916520904,661.3973021,57.19792175,55.94668901,17.16568901,0,4.8,0.2,1.1,0.4941,983,0.16,17.16568901
2,141,48,12,-46.289,57.679,22.28,98,969,995,15.4,0,0,11.39,-0.02597056,0.351479073,1.181939733,3.141592654,663.52657,57.22846222,55.89092435,9.601924351,0,4.8,0.2,1.1,0.4909,983,0.16,9.60192435
2,141,49,12,-48.209,58.408,22.64,97,969.5,992,15.45,15,0,10.199,0.03947944,0.351479073,1.175656533,3.304925016,662.1468255,57.00938416,55.60340728,7.394407281,0,4.8,0.2,1.1,0.4883,984,0.16,7.39440728
2,141,50,12,-48.541,57.581,23,96,970,989,15.5,30,0,9.04,0.10492944,0.351479073,1.169373333,3.40921509,660.7391507,56.73822403,55.31016906,6.769169059,0,4.8,0.2,1.1,0.4883,984,0.16,6.76916906
2,141,51,12,-44.233,57.018,24.165,95.5,969,979.5,15.55,45,0,12.785,0.17037944,0.351479073,1.1490402,3.577260876,654.2250746,56.11124039,54.64502473,10.41202473,0,4.8,0.2,1.1,0.4876,984,0.16,10.41202473
2,141,52,13,-35.142,56.054,25.33,95,968,970,15.6,0,0,20.912,0.23582944,0.351479073,1.128707067,3.700394143,647.4528454,55.43112564,53.95945426,18.81745426,0,4.8,0.2,1.1,0.4876,984,0.16,18.81745426
2,141,53,13,-34.163,54.935,27.095,94,965,953,15.6,15,0,20.772,0.30127944,0.351479073,1.097901933,3.829989389,635.7301846,54.38531876,52.91234895,18.74934895,0,4.8,0.2,1.1,0.4876,984,0.16,18.74934895
2,141,54,13,-38.09,53.502,28.86,93,962,936,15.6,30,0,15.412,0.36672944,0.351479073,1.0670968,3.93621932,623.4665776,53.2563858,51.80614608,13.71614608,0,4.8,0.2,1.1,0.4876,984,0.16,13.71614608
2,141,55,13,-39.157,51.782,31.03,92.5,957,912.5,15.6,45,0,12.625,0.43217944,0.351479073,1.029223067,4.037715671,606.8385572,51.83811951,50.42074312,11.26374312,0,4.9,0.2,1.1,0.4899,984,0.16,11.26374312
2,141,56,14,-35.139,49.751,33.2,92,952,889,15.6,0,0,14.612,0.49762944,0.351479073,0.991349333,4.125144408,589.4846178,50.32089996,48.95667737,13.81767737,0,4.9,0.2,1.1,0.4899,984,0.16,13.81767737
2,141,57,14,-32.556,47.643,35.63,91,945,859,15.55,15,0,15.087,0.56307944,0.351479073,0.948937733,4.206303064,568.3890424,48.5022316,47.2037009,14.6477009,0,4.9,0.2,1.1,0.493,984,0.16,14.6477009
2,141,58,14,-34.248,44.774,38.06,90,938,829,15.5,30,0,10.526,0.62852944,0.351479073,0.906526133,4.278619965,546.5271191,46.57723999,45.36244099,11.11444099,0,4.9,0.2,1.1,0.493,984,0.16,11.11444099
2,141,59,14,-37.759,42.851,40.645,93.5,917.5,790,15.4,45,0,5.092,0.69397944,0.351479073,0.861409267,4.345559075,515.1609632,44.27082062,43.16601058,5.407010583,0,5,0.2,1.1,0.4977,984,0.16,5.40701058
2,141,60,15,-32.838,38.559,43.23,97,897,751,15.3,0,0,5.721,0.75942944,0.351479073,0.8162924,4.406828407,483.6376797,41.90473557,40.92400282,8.086002816,0,5,0.2,1.1,0.5009,984,0.16,8.08600282
2,141,61,15,-23.154,34.156,45.915,108,847.5,699,15.2,15,0,11.002,0.82487944,0.351479073,0.7694302,4.464126846,436.3245986,38.94689941,38.12510495,14.97110495,0,5,0.2,1.1,0.5042,984,0.16,14.97110495
